timestamp building_id meter_reading anomaly
"2016-06-07 20:00:00" 439.0 96.51 1.0
"2016-06-07 21:00:00" 439.0 93.72 1.0
"2016-06-07 22:00:00" 439.0 92.4 1.0
"2016-06-07 23:00:00" 439.0 93.57 1.0
"2016-06-08 00:00:00" 439.0 96.1 1.0
"2016-06-08 01:00:00" 439.0 94.43 1.0
"2016-06-08 02:00:00" 439.0 93.89 1.0
"2016-06-08 03:00:00" 439.0 92.62 1.0
"2016-06-08 04:00:00" 439.0 120.66 1.0
"2016-06-19 23:00:00" 439.0 125.95 1.0
"2016-06-20 00:00:00" 439.0 126.75 1.0
"2016-06-20 01:00:00" 439.0 124.86 1.0
"2016-06-20 02:00:00" 439.0 124.64 1.0
"2016-06-20 03:00:00" 439.0 123.74 1.0
"2016-06-20 04:00:00" 439.0 122.8 1.0
"2016-06-20 05:00:00" 439.0 122.99 1.0
"2016-06-20 06:00:00" 439.0 123.22 1.0
"2016-06-20 20:00:00" 439.0 123.84 1.0
"2016-06-20 21:00:00" 439.0 124.53 1.0
"2016-06-20 22:00:00" 439.0 123.99 1.0
"2016-06-20 23:00:00" 439.0 123.74 1.0
"2016-06-21 00:00:00" 439.0 125.13 1.0
"2016-06-21 01:00:00" 439.0 123.38 1.0
"2016-06-21 02:00:00" 439.0 119.56 1.0
"2016-06-21 03:00:00" 439.0 119.01 1.0
"2016-06-21 04:00:00" 439.0 120.67 1.0
"2016-06-21 05:00:00" 439.0 116.85 1.0
"2016-06-21 06:00:00" 439.0 122.39 1.0
"2016-07-06 21:00:00" 439.0 151.65 1.0
"2016-07-06 22:00:00" 439.0 143.83 1.0
"2016-07-06 23:00:00" 439.0 146.63 1.0
"2016-07-07 00:00:00" 439.0 135.88 1.0
"2016-07-07 01:00:00" 439.0 141.89 1.0
"2016-07-07 02:00:00" 439.0 140.62 1.0
"2016-07-07 03:00:00" 439.0 139.71 1.0
"2016-07-07 04:00:00" 439.0 139.08 1.0
"2016-07-07 05:00:00" 439.0 138.37 1.0
"2016-07-07 19:00:00" 439.0 163.41 1.0
"2016-07-07 20:00:00" 439.0 159.04 1.0
"2016-07-07 21:00:00" 439.0 159.49 1.0
"2016-07-07 22:00:00" 439.0 155.47 1.0
"2016-07-07 23:00:00" 439.0 152.95 1.0
"2016-07-08 00:00:00" 439.0 154.09 1.0
"2016-07-08 01:00:00" 439.0 152.87 1.0
"2016-07-08 02:00:00" 439.0 148.31 1.0
"2016-07-08 03:00:00" 439.0 146.01 1.0
"2016-07-08 04:00:00" 439.0 145.01 1.0
"2016-07-08 05:00:00" 439.0 143.46 1.0
"2016-07-08 06:00:00" 439.0 145.54 1.0
"2016-07-08 19:00:00" 439.0 150.73 1.0
"2016-07-08 20:00:00" 439.0 146.67 1.0
"2016-07-08 21:00:00" 439.0 147.71 1.0
"2016-07-08 22:00:00" 439.0 146.54 1.0
"2016-07-08 23:00:00" 439.0 146.02 1.0
"2016-07-09 00:00:00" 439.0 147.03 1.0
"2016-07-09 01:00:00" 439.0 144.75 1.0
"2016-07-09 02:00:00" 439.0 143.75 1.0
"2016-07-09 03:00:00" 439.0 142.55 1.0
"2016-07-09 04:00:00" 439.0 140.79 1.0
"2016-07-09 05:00:00" 439.0 138.69 1.0
"2016-07-09 06:00:00" 439.0 139.18 1.0
"2016-07-14 21:00:00" 439.0 157.8 1.0
"2016-07-14 22:00:00" 439.0 161.03 1.0
"2016-07-14 23:00:00" 439.0 155.69 1.0
"2016-07-15 00:00:00" 439.0 157.7 1.0
"2016-07-15 01:00:00" 439.0 156.29 1.0
"2016-07-15 02:00:00" 439.0 154.2 1.0
"2016-07-15 03:00:00" 439.0 152.27 1.0
"2016-07-15 04:00:00" 439.0 151.72 1.0
"2016-07-15 05:00:00" 439.0 151.02 1.0
"2016-07-15 06:00:00" 439.0 155.21 1.0
"2016-07-15 20:00:00" 439.0 153.75 1.0
"2016-07-15 21:00:00" 439.0 152.31 1.0
"2016-07-15 22:00:00" 439.0 151.56 1.0
"2016-07-15 23:00:00" 439.0 150.46 1.0
"2016-07-16 00:00:00" 439.0 151.76 1.0
"2016-07-16 01:00:00" 439.0 148.83 1.0
"2016-07-16 02:00:00" 439.0 147.43 1.0
"2016-07-16 03:00:00" 439.0 146.74 1.0
"2016-07-16 04:00:00" 439.0 146.08 1.0
"2016-07-16 05:00:00" 439.0 145.41 1.0
"2016-07-16 06:00:00" 439.0 149.42 1.0
"2016-07-22 21:00:00" 439.0 157.75 1.0
"2016-07-22 22:00:00" 439.0 156.36 1.0
"2016-07-22 23:00:00" 439.0 156.81 1.0
"2016-07-23 00:00:00" 439.0 157.32 1.0
"2016-07-23 01:00:00" 439.0 155.43 1.0
"2016-07-23 02:00:00" 439.0 154.67 1.0
"2016-07-23 03:00:00" 439.0 155.16 1.0
"2016-07-23 04:00:00" 439.0 154.58 1.0
"2016-07-23 05:00:00" 439.0 154.73 1.0
"2016-07-23 06:00:00" 439.0 153.12 1.0
"2016-07-23 07:00:00" 439.0 157.77 1.0
"2016-07-23 22:00:00" 439.0 156.96 1.0
"2016-07-23 23:00:00" 439.0 156.75 1.0
"2016-07-24 00:00:00" 439.0 157.6 1.0
"2016-07-24 01:00:00" 439.0 155.46 1.0
"2016-07-24 02:00:00" 439.0 155.34 1.0
"2016-07-24 03:00:00" 439.0 155.21 1.0
"2016-07-24 04:00:00" 439.0 151.55 1.0
"2016-07-24 05:00:00" 439.0 149.63 1.0
"2016-07-24 06:00:00" 439.0 145.48 1.0
"2016-07-24 07:00:00" 439.0 144.24 1.0
"2016-07-24 08:00:00" 439.0 145.28 1.0
"2016-07-24 09:00:00" 439.0 146.19 1.0
"2016-07-24 10:00:00" 439.0 148.73 1.0
"2016-07-24 11:00:00" 439.0 149.97 1.0
"2016-07-24 12:00:00" 439.0 150.14 1.0
"2016-07-24 13:00:00" 439.0 154.84 1.0
"2016-07-24 14:00:00" 439.0 156.83 1.0
"2016-07-24 15:00:00" 439.0 156.23 1.0
"2016-07-24 16:00:00" 439.0 156.54 1.0
"2016-07-24 17:00:00" 439.0 156.72 1.0
"2016-07-24 18:00:00" 439.0 155.5 1.0
"2016-07-24 19:00:00" 439.0 154.14 1.0
"2016-07-24 20:00:00" 439.0 156.33 1.0
"2016-07-24 21:00:00" 439.0 156.07 1.0
"2016-07-24 22:00:00" 439.0 155.15 1.0
"2016-07-24 23:00:00" 439.0 152.17 1.0
"2016-07-25 00:00:00" 439.0 149.57 1.0
"2016-07-25 01:00:00" 439.0 149.03 1.0
"2016-07-25 02:00:00" 439.0 148.72 1.0
"2016-07-25 03:00:00" 439.0 148.3 1.0
"2016-07-25 04:00:00" 439.0 147.53 1.0
"2016-07-25 05:00:00" 439.0 146.42 1.0
"2016-07-25 06:00:00" 439.0 147.43 1.0
"2016-07-25 19:00:00" 439.0 154.01 1.0
"2016-07-25 20:00:00" 439.0 153.68 1.0
"2016-07-25 21:00:00" 439.0 152.98 1.0
"2016-07-25 22:00:00" 439.0 151.21 1.0
"2016-07-25 23:00:00" 439.0 150.86 1.0
"2016-07-26 00:00:00" 439.0 145.44 1.0
"2016-07-26 01:00:00" 439.0 144.18 1.0
"2016-07-26 02:00:00" 439.0 143.41 1.0
"2016-07-26 03:00:00" 439.0 143.27 1.0
"2016-07-26 04:00:00" 439.0 142.87 1.0
"2016-07-26 05:00:00" 439.0 142.6 1.0
"2016-07-26 06:00:00" 439.0 146.05 1.0
"2016-07-26 20:00:00" 439.0 158.66 1.0
"2016-07-26 21:00:00" 439.0 157.68 1.0
"2016-07-26 22:00:00" 439.0 155.72 1.0
"2016-07-26 23:00:00" 439.0 154.33 1.0
"2016-07-27 00:00:00" 439.0 155.36 1.0
"2016-07-27 01:00:00" 439.0 154.38 1.0
"2016-07-27 02:00:00" 439.0 151.08 1.0
"2016-07-27 03:00:00" 439.0 148.63 1.0
"2016-07-27 04:00:00" 439.0 148.39 1.0
"2016-07-27 05:00:00" 439.0 148.05 1.0
"2016-07-27 06:00:00" 439.0 151.65 1.0
"2016-07-27 19:00:00" 439.0 157.02 1.0
"2016-07-27 20:00:00" 439.0 155.84 1.0
"2016-07-27 21:00:00" 439.0 155.11 1.0
"2016-07-27 22:00:00" 439.0 153.5 1.0
"2016-07-27 23:00:00" 439.0 153.25 1.0
"2016-07-28 00:00:00" 439.0 154.04 1.0
"2016-07-28 01:00:00" 439.0 153.17 1.0
"2016-07-28 02:00:00" 439.0 151.4 1.0
"2016-07-28 03:00:00" 439.0 147.12 1.0
"2016-07-28 04:00:00" 439.0 147.16 1.0
"2016-07-28 05:00:00" 439.0 146.87 1.0
"2016-07-28 06:00:00" 439.0 151.6 1.0
"2016-07-28 20:00:00" 439.0 149.37 1.0
"2016-07-28 21:00:00" 439.0 148.81 1.0
"2016-07-28 22:00:00" 439.0 144.19 1.0
"2016-07-28 23:00:00" 439.0 142.75 1.0
"2016-07-29 00:00:00" 439.0 144.92 1.0
"2016-07-29 01:00:00" 439.0 143.44 1.0
"2016-07-29 02:00:00" 439.0 144.34 1.0
"2016-07-29 03:00:00" 439.0 143.8 1.0
"2016-07-29 04:00:00" 439.0 142.17 1.0
"2016-07-29 05:00:00" 439.0 141.11 1.0
"2016-07-29 06:00:00" 439.0 144.32 1.0
"2016-08-05 20:00:00" 439.0 143.9 1.0
"2016-08-05 21:00:00" 439.0 143.15 1.0
"2016-08-05 22:00:00" 439.0 142.98 1.0
"2016-08-05 23:00:00" 439.0 142.64 1.0
"2016-08-06 00:00:00" 439.0 144.13 1.0
"2016-08-06 01:00:00" 439.0 144.53 1.0
"2016-08-06 02:00:00" 439.0 143.26 1.0
"2016-08-06 03:00:00" 439.0 141.92 1.0
