building_id timestamp meter_reading anomaly
121 "2016-03-21 00:00:00" 429.5 1
121 "2016-03-21 01:00:00" 386.5 1
121 "2016-03-21 02:00:00" 390.0 1
121 "2016-03-21 03:00:00" 388.0 1
121 "2016-03-21 04:00:00" 401.0 1
121 "2016-03-21 05:00:00" 405.0 1
121 "2016-04-16 07:00:00" 456.0 1
121 "2016-04-16 08:00:00" 245.5 1
121 "2016-04-16 09:00:00" 7.333 1
121 "2016-04-16 10:00:00" 7.333 1
121 "2016-04-16 11:00:00" 7.333 1
121 "2016-04-16 12:00:00" 7.333 1
121 "2016-04-16 13:00:00" 235.667 1
121 "2016-04-16 14:00:00" 437.5 1
121 "2016-04-16 15:00:00" 505.0 1
121 "2016-09-29 23:00:00" 492.0 1
121 "2016-09-30 00:00:00" 332.5 1
121 "2016-09-30 01:00:00" 481.0 1
121 "2016-09-30 22:00:00" 504.0 1
121 "2016-09-30 23:00:00" 291.5 1
121 "2016-10-01 00:00:00" 325.0 1
121 "2016-10-01 01:00:00" 473.5 1
121 "2016-11-19 23:00:00" 461.5 1
121 "2016-11-20 00:00:00" 234.931 1
121 "2016-11-20 01:00:00" 466.0 1
121 "2016-11-20 06:00:00" 470.0 1
121 "2016-11-20 07:00:00" 11.861 1
121 "2016-11-20 08:00:00" 1.0 1
121 "2016-11-20 09:00:00" 1.0 1
121 "2016-11-20 10:00:00" 1.0 1
121 "2016-11-20 11:00:00" 1.0 1
121 "2016-11-20 12:00:00" 1.0 1
121 "2016-11-20 13:00:00" 1.0 1
121 "2016-11-20 14:00:00" 1.0 1
121 "2016-11-20 15:00:00" 1.0 1
121 "2016-11-20 16:00:00" 1.0 1
121 "2016-11-20 17:00:00" 1.0 1
121 "2016-11-20 18:00:00" 1.0 1
121 "2016-11-20 19:00:00" 1.0 1
121 "2016-11-20 20:00:00" 1.0 1
121 "2016-11-20 21:00:00" 1.0 1
121 "2016-11-20 22:00:00" 1.0 1
121 "2016-11-20 23:00:00" 1.0 1
121 "2016-11-21 00:00:00" 254.431 1
121 "2016-11-21 01:00:00" 447.5 1
121 "2016-11-21 02:00:00" 448.5 1
121 "2016-11-26 23:00:00" 449.5 1
121 "2016-11-27 00:00:00" 8.449 1
121 "2016-11-27 01:00:00" 1.0 1
121 "2016-11-27 02:00:00" 1.0 1
121 "2016-11-27 03:00:00" 1.0 1
121 "2016-11-27 04:00:00" 1.0 1
121 "2016-11-27 05:00:00" 1.0 1
121 "2016-11-27 06:00:00" 1.0 1
121 "2016-11-27 07:00:00" 1.0 1
121 "2016-11-27 08:00:00" 1.0 1
121 "2016-11-27 09:00:00" 1.0 1
121 "2016-11-27 10:00:00" 1.0 1
121 "2016-11-27 11:00:00" 1.0 1
121 "2016-11-27 12:00:00" 1.0 1
121 "2016-11-27 13:00:00" 1.0 1
121 "2016-11-27 14:00:00" 1.0 1
121 "2016-11-27 15:00:00" 1.0 1
121 "2016-11-27 16:00:00" 1.0 1
121 "2016-11-27 17:00:00" 1.0 1
121 "2016-11-27 18:00:00" 1.0 1
121 "2016-11-27 19:00:00" 1.0 1
121 "2016-11-27 20:00:00" 1.0 1
121 "2016-11-27 21:00:00" 1.0 1
121 "2016-11-27 22:00:00" 1.0 1
121 "2016-11-27 23:00:00" 1.0 1
121 "2016-11-28 00:00:00" 218.225 1
121 "2016-11-28 01:00:00" 427.5 1
121 "2016-11-28 02:00:00" 437.5 1
121 "2016-12-03 23:00:00" 484.0 1
121 "2016-12-04 00:00:00" 8.306 1
121 "2016-12-04 01:00:00" 1.0 1
121 "2016-12-04 02:00:00" 1.0 1
121 "2016-12-04 03:00:00" 1.0 1
121 "2016-12-04 04:00:00" 1.0 1
121 "2016-12-04 05:00:00" 1.0 1
121 "2016-12-04 06:00:00" 1.0 1
121 "2016-12-04 07:00:00" 1.0 1
121 "2016-12-04 08:00:00" 1.0 1
121 "2016-12-04 09:00:00" 1.0 1
121 "2016-12-04 10:00:00" 1.0 1
121 "2016-12-04 11:00:00" 1.0 1
121 "2016-12-04 12:00:00" 1.0 1
121 "2016-12-04 13:00:00" 1.0 1
121 "2016-12-04 14:00:00" 1.0 1
121 "2016-12-04 15:00:00" 1.0 1
121 "2016-12-04 16:00:00" 1.0 1
121 "2016-12-04 17:00:00" 1.0 1
121 "2016-12-04 18:00:00" 1.0 1
121 "2016-12-04 19:00:00" 1.0 1
121 "2016-12-04 20:00:00" 1.0 1
121 "2016-12-04 21:00:00" 1.0 1
121 "2016-12-04 22:00:00" 1.0 1
121 "2016-12-04 23:00:00" 1.0 1
121 "2016-12-05 00:00:00" 235.653 1
121 "2016-12-05 01:00:00" 437.5 1
121 "2016-12-11 00:00:00" 270.388 1
121 "2016-12-11 01:00:00" 274.888 1
121 "2016-12-11 02:00:00" 278.888 1
121 "2016-12-11 03:00:00" 278.388 1
121 "2016-12-11 04:00:00" 278.888 1
121 "2016-12-11 05:00:00" 270.888 1
121 "2016-12-11 06:00:00" 271.888 1
121 "2016-12-11 07:00:00" 276.888 1
121 "2016-12-11 08:00:00" 280.888 1
121 "2016-12-11 09:00:00" 283.388 1
121 "2016-12-11 10:00:00" 289.888 1
121 "2016-12-11 11:00:00" 291.388 1
121 "2016-12-11 12:00:00" 291.888 1
121 "2016-12-11 13:00:00" 290.388 1
121 "2016-12-11 14:00:00" 293.888 1
121 "2016-12-11 15:00:00" 294.888 1
121 "2016-12-11 16:00:00" 293.888 1
121 "2016-12-11 17:00:00" 304.888 1
121 "2016-12-11 18:00:00" 298.888 1
121 "2016-12-11 19:00:00" 301.888 1
121 "2016-12-11 20:00:00" 296.888 1
121 "2016-12-11 21:00:00" 289.888 1
121 "2016-12-11 22:00:00" 280.388 1
121 "2016-12-11 23:00:00" 279.388 1
121 "2016-12-12 00:00:00" 394.694 1
121 "2016-12-12 01:00:00" 391.5 1
121 "2016-12-12 02:00:00" 393.5 1
121 "2016-12-12 03:00:00" 399.0 1
121 "2016-12-12 04:00:00" 398.0 1
121 "2016-12-12 05:00:00" 398.5 1
121 "2016-12-12 06:00:00" 398.0 1
121 "2016-12-18 00:00:00" 332.949 1
121 "2016-12-18 01:00:00" 326.949 1
121 "2016-12-18 02:00:00" 350.949 1
121 "2016-12-18 03:00:00" 350.449 1
121 "2016-12-18 04:00:00" 349.949 1
121 "2016-12-18 05:00:00" 347.449 1
121 "2016-12-18 06:00:00" 342.949 1
121 "2016-12-18 07:00:00" 350.949 1
121 "2016-12-18 08:00:00" 354.949 1
121 "2016-12-18 09:00:00" 358.949 1
121 "2016-12-18 10:00:00" 331.449 1
121 "2016-12-18 11:00:00" 358.949 1
121 "2016-12-18 12:00:00" 363.449 1
121 "2016-12-18 13:00:00" 361.449 1
121 "2016-12-18 14:00:00" 360.449 1
121 "2016-12-18 15:00:00" 361.449 1
121 "2016-12-18 16:00:00" 369.949 1
121 "2016-12-18 17:00:00" 375.449 1
121 "2016-12-18 18:00:00" 380.949 1
