timestamp building_id meter_reading anomaly
"2016-02-13 06:00:00" 335.0 386.84 1.0
"2016-02-13 07:00:00" 335.0 484.15 1.0
"2016-02-13 08:00:00" 335.0 570.1 1.0
"2016-02-13 09:00:00" 335.0 565.85 1.0
"2016-02-13 10:00:00" 335.0 553.39 1.0
"2016-02-13 11:00:00" 335.0 484.1 1.0
"2016-02-13 12:00:00" 335.0 472.63 1.0
"2016-02-13 13:00:00" 335.0 478.33 1.0
"2016-02-13 14:00:00" 335.0 518.26 1.0
"2016-02-13 15:00:00" 335.0 525.18 1.0
"2016-02-13 16:00:00" 335.0 497.0 1.0
"2016-02-13 17:00:00" 335.0 473.91 1.0
"2016-02-13 18:00:00" 335.0 449.62 1.0
"2016-02-13 19:00:00" 335.0 443.96 1.0
"2016-02-13 20:00:00" 335.0 450.12 1.0
"2016-02-13 21:00:00" 335.0 453.7 1.0
"2016-02-13 22:00:00" 335.0 452.47 1.0
"2016-02-13 23:00:00" 335.0 439.52 1.0
"2016-02-14 00:00:00" 335.0 434.44 1.0
"2016-02-14 01:00:00" 335.0 428.84 1.0
"2016-02-14 02:00:00" 335.0 436.14 1.0
"2016-02-14 03:00:00" 335.0 430.1 1.0
"2016-02-14 04:00:00" 335.0 443.76 1.0
"2016-02-14 05:00:00" 335.0 453.48 1.0
"2016-02-14 06:00:00" 335.0 467.65 1.0
"2016-02-14 07:00:00" 335.0 472.51 1.0
"2016-02-14 08:00:00" 335.0 601.75 1.0
"2016-02-14 09:00:00" 335.0 543.37 1.0
"2016-02-14 10:00:00" 335.0 461.15 1.0
"2016-02-14 11:00:00" 335.0 440.85 1.0
"2016-02-14 12:00:00" 335.0 419.13 1.0
"2016-02-14 13:00:00" 335.0 403.36 1.0
   
"2016-04-06 23:00:00" 335.0 268.09 1.0
"2016-04-07 00:00:00" 335.0 173.9 1.0
"2016-04-07 01:00:00" 335.0 174.16 1.0
"2016-04-07 02:00:00" 335.0 171.57 1.0
"2016-04-07 03:00:00" 335.0 167.2 1.0
"2016-04-07 04:00:00" 335.0 197.79 1.0
"2016-04-07 05:00:00" 335.0 223.9 1.0
"2016-04-07 06:00:00" 335.0 310.57 1.0
"2016-04-07 07:00:00" 335.0 387.91 1.0
"2016-04-07 08:00:00" 335.0 411.44 1.0
"2016-04-07 09:00:00" 335.0 432.06 1.0
"2016-04-07 10:00:00" 335.0 423.94 1.0
"2016-04-07 11:00:00" 335.0 412.77 1.0
"2016-04-07 12:00:00" 335.0 426.39 1.0
"2016-04-07 13:00:00" 335.0 412.88 1.0
"2016-04-07 14:00:00" 335.0 407.41 1.0
"2016-04-07 15:00:00" 335.0 395.94 1.0
"2016-04-07 16:00:00" 335.0 381.88 1.0
"2016-04-07 17:00:00" 335.0 357.45 1.0
"2016-04-07 18:00:00" 335.0 260.95 1.0
"2016-04-07 19:00:00" 335.0 211.16 1.0
"2016-04-07 20:00:00" 335.0 190.13 1.0
"2016-04-07 21:00:00" 335.0 187.56 1.0
"2016-04-07 22:00:00" 335.0 184.16 1.0
"2016-04-07 23:00:00" 335.0 180.3 1.0
"2016-04-08 00:00:00" 335.0 274.69 1.0
   
"2016-06-06 16:00:00" 335.0 643.82 1.0
"2016-06-06 17:00:00" 335.0 450.42 1.0
"2016-06-06 18:00:00" 335.0 257.02 1.0
   
"2016-07-04 04:00:00" 335.0 264.8 1.0
"2016-07-04 05:00:00" 335.0 390.97 1.0
"2016-07-04 06:00:00" 335.0 535.2 1.0
"2016-07-04 07:00:00" 335.0 565.25 1.0
"2016-07-04 08:00:00" 335.0 557.6 1.0
"2016-07-04 09:00:00" 335.0 540.47 1.0
"2016-07-04 10:00:00" 335.0 526.01 1.0
"2016-07-04 11:00:00" 335.0 522.71 1.0
"2016-07-04 12:00:00" 335.0 528.43 1.0
"2016-07-04 13:00:00" 335.0 533.99 1.0
"2016-07-04 14:00:00" 335.0 541.15 1.0
"2016-07-04 15:00:00" 335.0 542.32 1.0
"2016-07-04 16:00:00" 335.0 545.7 1.0
"2016-07-04 17:00:00" 335.0 556.16 1.0
"2016-07-04 18:00:00" 335.0 302.29 1.0
"2016-07-04 19:00:00" 335.0 275.69 1.0
   
"2016-07-23 07:00:00" 335.0 289.65 1.0
"2016-07-23 08:00:00" 335.0 659.78 1.0
"2016-07-23 09:00:00" 335.0 626.27 1.0
"2016-07-23 10:00:00" 335.0 621.86 1.0
"2016-07-23 11:00:00" 335.0 629.35 1.0
"2016-07-23 12:00:00" 335.0 633.92 1.0
"2016-07-23 13:00:00" 335.0 636.57 1.0
"2016-07-23 14:00:00" 335.0 635.72 1.0
"2016-07-23 15:00:00" 335.0 634.98 1.0
"2016-07-23 16:00:00" 335.0 300.04 1.0
"2016-07-23 17:00:00" 335.0 267.43 1.0
   
"2016-07-24 07:00:00" 335.0 288.14 1.0
"2016-07-24 08:00:00" 335.0 657.04 1.0
"2016-07-24 09:00:00" 335.0 616.33 1.0
"2016-07-24 10:00:00" 335.0 598.62 1.0
"2016-07-24 11:00:00" 335.0 604.89 1.0
"2016-07-24 12:00:00" 335.0 610.53 1.0
"2016-07-24 13:00:00" 335.0 611.26 1.0
"2016-07-24 14:00:00" 335.0 612.99 1.0
"2016-07-24 15:00:00" 335.0 609.31 1.0
"2016-07-24 16:00:00" 335.0 300.62 1.0
"2016-07-24 17:00:00" 335.0 265.32 1.0
   
"2016-07-28 08:00:00" 335.0 707.64 1.0
"2016-07-28 09:00:00" 335.0 466.03 1.0
"2016-07-28 10:00:00" 335.0 212.09 1.0
"2016-07-28 11:00:00" 335.0 747.48 1.0
   
"2016-07-28 23:00:00" 335.0 195.07 1.0
"2016-07-29 00:00:00" 335.0 114.72 1.0
"2016-07-29 01:00:00" 335.0 113.82 1.0
"2016-07-29 02:00:00" 335.0 126.32 1.0
"2016-07-29 03:00:00" 335.0 114.28 1.0
"2016-07-29 04:00:00" 335.0 117.65 1.0
"2016-07-29 05:00:00" 335.0 134.47 1.0
"2016-07-29 06:00:00" 335.0 139.27 1.0
"2016-07-29 07:00:00" 335.0 219.93 1.0
   
