timestamp,building_id,meter_reading,anomaly
2016-01-01 00:00:00,685.0,127.1,0.0
2016-01-01 01:00:00,685.0,255.3,0.0
2016-01-01 02:00:00,685.0,250.7,0.0
2016-01-01 03:00:00,685.0,247.0,0.0
2016-01-01 04:00:00,685.0,249.1,0.0
2016-01-01 05:00:00,685.0,258.5,0.0
2016-01-01 06:00:00,685.0,271.1,0.0
2016-01-01 07:00:00,685.0,285.5,0.0
2016-01-01 08:00:00,685.0,297.4,0.0
2016-01-01 09:00:00,685.0,286.7,0.0
2016-01-01 10:00:00,685.0,283.5,0.0
2016-01-01 11:00:00,685.0,284.3,0.0
2016-01-01 12:00:00,685.0,285.3,0.0
2016-01-01 13:00:00,685.0,286.6,0.0
2016-01-01 14:00:00,685.0,289.2,0.0
2016-01-01 15:00:00,685.0,295.4,0.0
2016-01-01 16:00:00,685.0,299.9,0.0
2016-01-01 17:00:00,685.0,298.7,0.0
2016-01-01 18:00:00,685.0,275.2,0.0
2016-01-01 19:00:00,685.0,271.1,0.0
2016-01-01 20:00:00,685.0,276.7,0.0
2016-01-01 21:00:00,685.0,280.7,0.0
2016-01-01 22:00:00,685.0,294.7,0.0
2016-01-01 23:00:00,685.0,248.0,0.0
2016-01-02 00:00:00,685.0,257.7,0.0
2016-01-02 01:00:00,685.0,243.2,0.0
2016-01-02 02:00:00,685.0,238.3,0.0
2016-01-02 03:00:00,685.0,237.1,0.0
2016-01-02 04:00:00,685.0,243.1,0.0
2016-01-02 05:00:00,685.0,241.5,0.0
2016-01-02 06:00:00,685.0,242.5,0.0
2016-01-02 07:00:00,685.0,246.1,0.0
2016-01-02 08:00:00,685.0,249.3,0.0
2016-01-02 09:00:00,685.0,270.0,0.0
2016-01-02 10:00:00,685.0,279.0,0.0
2016-01-02 11:00:00,685.0,289.7,0.0
2016-01-02 12:00:00,685.0,295.9,0.0
2016-01-02 13:00:00,685.0,293.7,0.0
2016-01-02 14:00:00,685.0,289.5,0.0
2016-01-02 15:00:00,685.0,290.3,0.0
2016-01-02 16:00:00,685.0,278.1,0.0
2016-01-02 17:00:00,685.0,282.9,0.0
2016-01-02 18:00:00,685.0,280.8,0.0
2016-01-02 19:00:00,685.0,283.5,0.0
2016-01-02 20:00:00,685.0,275.8,0.0
2016-01-02 21:00:00,685.0,275.1,0.0
2016-01-02 22:00:00,685.0,269.3,0.0
2016-01-02 23:00:00,685.0,262.9,0.0
2016-01-03 00:00:00,685.0,257.6,0.0
2016-01-03 01:00:00,685.0,264.6,0.0
2016-01-03 02:00:00,685.0,258.3,0.0
2016-01-03 03:00:00,685.0,257.2,0.0
2016-01-03 04:00:00,685.0,256.1,0.0
2016-01-03 05:00:00,685.0,252.5,0.0
2016-01-03 06:00:00,685.0,254.2,0.0
2016-01-03 07:00:00,685.0,256.0,0.0
2016-01-03 08:00:00,685.0,255.6,0.0
2016-01-03 09:00:00,685.0,256.1,0.0
2016-01-03 10:00:00,685.0,256.0,0.0
2016-01-03 11:00:00,685.0,258.0,0.0
2016-01-03 12:00:00,685.0,261.3,0.0
2016-01-03 13:00:00,685.0,263.7,0.0
2016-01-03 14:00:00,685.0,263.4,0.0
2016-01-03 15:00:00,685.0,264.8,0.0
2016-01-03 16:00:00,685.0,265.1,0.0
2016-01-03 17:00:00,685.0,277.0,0.0
2016-01-03 18:00:00,685.0,274.7,0.0
2016-01-03 19:00:00,685.0,276.5,0.0
2016-01-03 20:00:00,685.0,264.2,0.0
2016-01-03 21:00:00,685.0,257.9,0.0
2016-01-03 22:00:00,685.0,261.4,0.0
2016-01-03 23:00:00,685.0,261.9,0.0
2016-01-04 00:00:00,685.0,258.3,0.0
2016-01-04 01:00:00,685.0,245.5,0.0
2016-01-04 02:00:00,685.0,244.2,0.0
2016-01-04 03:00:00,685.0,245.3,0.0
2016-01-04 04:00:00,685.0,245.7,0.0
2016-01-04 05:00:00,685.0,246.8,0.0
2016-01-04 06:00:00,685.0,296.0,0.0
2016-01-04 07:00:00,685.0,352.7,0.0
2016-01-04 08:00:00,685.0,478.1,0.0
2016-01-04 09:00:00,685.0,596.8,0.0
2016-01-04 10:00:00,685.0,651.8,0.0
2016-01-04 11:00:00,685.0,660.0,0.0
2016-01-04 12:00:00,685.0,660.4,0.0
2016-01-04 13:00:00,685.0,652.7,0.0
2016-01-04 14:00:00,685.0,636.0,0.0
2016-01-04 15:00:00,685.0,644.7,0.0
2016-01-04 16:00:00,685.0,613.9,0.0
2016-01-04 17:00:00,685.0,589.4,0.0
2016-01-04 18:00:00,685.0,485.9,0.0
2016-01-04 19:00:00,685.0,407.5,0.0
2016-01-04 20:00:00,685.0,362.5,0.0
2016-01-04 21:00:00,685.0,321.6,0.0
2016-01-04 22:00:00,685.0,330.0,0.0
2016-01-04 23:00:00,685.0,283.4,0.0
2016-01-05 00:00:00,685.0,266.2,0.0
2016-01-05 01:00:00,685.0,266.1,0.0
2016-01-05 02:00:00,685.0,263.1,0.0
2016-01-05 03:00:00,685.0,276.4,0.0
2016-01-05 04:00:00,685.0,271.8,0.0
2016-01-05 05:00:00,685.0,285.9,0.0
2016-01-05 06:00:00,685.0,321.8,0.0
2016-01-05 07:00:00,685.0,379.7,0.0
2016-01-05 08:00:00,685.0,483.8,0.0
2016-01-05 09:00:00,685.0,596.8,0.0
