timestamp,building_id,meter_reading,anomaly
2016-01-01 00:00:00,1074,39.249,0
2016-01-01 01:00:00,1074,39.249,0
2016-01-01 02:00:00,1074,37.862,0
2016-01-01 03:00:00,1074,35.834,0
2016-01-01 04:00:00,1074,35.495,0
2016-01-01 05:00:00,1074,35.477,0
2016-01-01 06:00:00,1074,38.05,0
2016-01-01 07:00:00,1074,43.351,0
2016-01-01 08:00:00,1074,43.266,0
2016-01-01 09:00:00,1074,39.869,0
2016-01-01 10:00:00,1074,39.439,0
2016-01-01 11:00:00,1074,39.825,0
2016-01-01 12:00:00,1074,39.937,0
2016-01-01 13:00:00,1074,40.219,0
2016-01-01 14:00:00,1074,40.452,0
2016-01-01 15:00:00,1074,40.637,0
2016-01-01 16:00:00,1074,39.684,0
2016-01-01 17:00:00,1074,39.331,0
2016-01-01 18:00:00,1074,40.916,0
2016-01-01 19:00:00,1074,38.599,0
2016-01-01 20:00:00,1074,35.883,0
2016-01-01 21:00:00,1074,35.254,0
2016-01-01 22:00:00,1074,35.232,0
2016-01-01 23:00:00,1074,35.977,0
2016-01-02 00:00:00,1074,37.891,0
2016-01-02 01:00:00,1074,38.715,0
2016-01-02 02:00:00,1074,37.881,0
2016-01-02 03:00:00,1074,35.636,0
2016-01-02 04:00:00,1074,35.15,0
2016-01-02 05:00:00,1074,35.228,0
2016-01-02 06:00:00,1074,38.335,0
2016-01-02 07:00:00,1074,38.108,0
2016-01-02 08:00:00,1074,37.199,0
2016-01-02 09:00:00,1074,33.66,0
2016-01-02 10:00:00,1074,33.486,0
2016-01-02 11:00:00,1074,33.541,0
2016-01-02 12:00:00,1074,35.246,0
2016-01-02 13:00:00,1074,35.391,0
2016-01-02 14:00:00,1074,33.804,0
2016-01-02 15:00:00,1074,33.488,0
2016-01-02 16:00:00,1074,33.337,0
2016-01-02 17:00:00,1074,33.36,0
2016-01-02 18:00:00,1074,35.794,0
2016-01-02 19:00:00,1074,35.48,0
2016-01-02 20:00:00,1074,35.896,0
2016-01-02 21:00:00,1074,35.491,0
2016-01-02 22:00:00,1074,35.685,0
2016-01-02 23:00:00,1074,35.838,0
2016-01-03 00:00:00,1074,36.302,0
2016-01-03 01:00:00,1074,37.211,0
2016-01-03 02:00:00,1074,36.843,0
2016-01-03 03:00:00,1074,35.581,0
2016-01-03 04:00:00,1074,35.2,0
2016-01-03 05:00:00,1074,35.216,0
2016-01-03 06:00:00,1074,36.727,0
2016-01-03 07:00:00,1074,36.627,0
2016-01-03 08:00:00,1074,36.11,0
2016-01-03 09:00:00,1074,34.118,0
2016-01-03 10:00:00,1074,33.483,0
2016-01-03 11:00:00,1074,33.351,0
2016-01-03 12:00:00,1074,33.589,0
2016-01-03 13:00:00,1074,33.569,0
2016-01-03 14:00:00,1074,33.563,0
2016-01-03 15:00:00,1074,33.3,0
2016-01-03 16:00:00,1074,33.41,0
2016-01-03 17:00:00,1074,33.565,0
2016-01-03 18:00:00,1074,35.157,0
2016-01-03 19:00:00,1074,35.253,0
2016-01-03 20:00:00,1074,35.263,0
2016-01-03 21:00:00,1074,35.875,0
2016-01-03 22:00:00,1074,35.936,0
2016-01-03 23:00:00,1074,35.839,0
2016-01-04 00:00:00,1074,36.769,0
2016-01-04 01:00:00,1074,37.15,0
2016-01-04 02:00:00,1074,36.785,0
2016-01-04 03:00:00,1074,35.803,0
2016-01-04 04:00:00,1074,35.596,0
2016-01-04 05:00:00,1074,35.439,0
2016-01-04 06:00:00,1074,41.893,0
2016-01-04 07:00:00,1074,63.35,0
2016-01-04 08:00:00,1074,64.707,0
2016-01-04 09:00:00,1074,75.835,0
2016-01-04 10:00:00,1074,88.608,0
2016-01-04 11:00:00,1074,90.278,0
2016-01-04 12:00:00,1074,92.292,0
2016-01-04 13:00:00,1074,94.876,0
2016-01-04 14:00:00,1074,92.427,0
2016-01-04 15:00:00,1074,93.793,0
2016-01-04 16:00:00,1074,91.671,0
