timestamp,building_id,meter_reading,anomaly
2016-01-01 00:00:00,1147,142.836,0
2016-01-01 01:00:00,1147,142.836,0
2016-01-01 02:00:00,1147,203.826,0
2016-01-01 03:00:00,1147,176.006,0
2016-01-01 04:00:00,1147,126.716,0
2016-01-01 05:00:00,1147,204.018,0
2016-01-01 06:00:00,1147,184.995,0
2016-01-01 07:00:00,1147,122.052,0
2016-01-01 08:00:00,1147,227.194,0
2016-01-01 09:00:00,1147,351.871,0
2016-01-01 10:00:00,1147,350.529,0
2016-01-01 11:00:00,1147,322.0,0
2016-01-01 12:00:00,1147,316.633,0
2016-01-01 13:00:00,1147,360.441,0
2016-01-01 14:00:00,1147,382.348,0
2016-01-01 15:00:00,1147,565.768,0
2016-01-01 16:00:00,1147,571.61,0
2016-01-01 17:00:00,1147,637.415,0
2016-01-01 18:00:00,1147,693.151,0
2016-01-01 19:00:00,1147,691.392,0
2016-01-01 20:00:00,1147,665.092,0
2016-01-01 21:00:00,1147,713.7,0
2016-01-01 22:00:00,1147,614.233,0
2016-01-01 23:00:00,1147,329.439,0
2016-01-02 00:00:00,1147,280.118,0
2016-01-02 01:00:00,1147,223.652,0
2016-01-02 02:00:00,1147,213.842,0
2016-01-02 03:00:00,1147,204.263,0
2016-01-02 04:00:00,1147,120.38,0
2016-01-02 05:00:00,1147,204.327,0
2016-01-02 06:00:00,1147,208.679,0
2016-01-02 07:00:00,1147,143.951,0
2016-01-02 08:00:00,1147,192.694,0
2016-01-02 09:00:00,1147,230.131,0
2016-01-02 10:00:00,1147,248.948,0
2016-01-02 11:00:00,1147,264.239,0
2016-01-02 12:00:00,1147,379.151,0
2016-01-02 13:00:00,1147,423.159,0
2016-01-02 14:00:00,1147,397.044,0
2016-01-02 15:00:00,1147,570.71,0
2016-01-02 16:00:00,1147,618.697,0
2016-01-02 17:00:00,1147,640.732,0
2016-01-02 18:00:00,1147,714.687,0
2016-01-02 19:00:00,1147,687.235,0
2016-01-02 20:00:00,1147,702.823,0
2016-01-02 21:00:00,1147,698.905,0
2016-01-02 22:00:00,1147,621.304,0
2016-01-02 23:00:00,1147,446.728,0
2016-01-03 00:00:00,1147,324.535,0
2016-01-03 01:00:00,1147,262.01,0
2016-01-03 02:00:00,1147,213.83,0
2016-01-03 03:00:00,1147,208.925,0
2016-01-03 04:00:00,1147,167.327,0
2016-01-03 05:00:00,1147,160.841,0
2016-01-03 06:00:00,1147,210.035,0
2016-01-03 07:00:00,1147,210.099,0
2016-01-03 08:00:00,1147,129.799,0
2016-01-03 09:00:00,1147,226.24,0
2016-01-03 10:00:00,1147,288.512,0
2016-01-03 11:00:00,1147,265.199,0
2016-01-03 12:00:00,1147,279.96,0
2016-01-03 13:00:00,1147,267.712,0
