timestamp,building_id,meter_reading,anomaly,date,gap_id
2016-01-01 00:00:00,335.0,386.11,0.0,2016-01-01,0
2016-01-01 01:00:00,335.0,381.16,0.0,2016-01-01,0
2016-01-01 02:00:00,335.0,390.94,0.0,2016-01-01,0
2016-01-01 03:00:00,335.0,403.66,0.0,2016-01-01,0
2016-01-01 04:00:00,335.0,395.02,0.0,2016-01-01,0
2016-01-01 05:00:00,335.0,534.87,0.0,2016-01-01,0
2016-01-01 06:00:00,335.0,572.5,0.0,2016-01-01,0
2016-01-01 07:00:00,335.0,598.54,0.0,2016-01-01,0
2016-01-01 08:00:00,335.0,598.41,0.0,2016-01-01,0
2016-01-01 09:00:00,335.0,607.06,0.0,2016-01-01,0
2016-01-01 10:00:00,335.0,594.48,0.0,2016-01-01,0
2016-01-01 11:00:00,335.0,573.76,0.0,2016-01-01,0
2016-01-01 12:00:00,335.0,548.86,0.0,2016-01-01,0
2016-01-01 13:00:00,335.0,547.1,0.0,2016-01-01,0
2016-01-01 14:00:00,335.0,549.19,0.0,2016-01-01,0
2016-01-01 15:00:00,335.0,544.33,0.0,2016-01-01,0
2016-01-01 16:00:00,335.0,561.9,0.0,2016-01-01,0
2016-01-01 17:00:00,335.0,592.41,0.0,2016-01-01,0
2016-01-01 18:00:00,335.0,609.58,0.0,2016-01-01,0
2016-01-01 19:00:00,335.0,615.3,0.0,2016-01-01,0
2016-01-01 20:00:00,335.0,470.32,0.0,2016-01-01,0
2016-01-01 21:00:00,335.0,446.85,0.0,2016-01-01,0
2016-01-01 22:00:00,335.0,444.05,0.0,2016-01-01,0
2016-01-01 23:00:00,335.0,434.11,0.0,2016-01-01,0
2016-01-02 00:00:00,335.0,411.48,0.0,2016-01-02,0
2016-01-02 01:00:00,335.0,415.25,0.0,2016-01-02,0
2016-01-02 02:00:00,335.0,412.98,0.0,2016-01-02,0
2016-01-02 03:00:00,335.0,428.72,0.0,2016-01-02,0
2016-01-02 04:00:00,335.0,424.48,0.0,2016-01-02,0
2016-01-02 05:00:00,335.0,439.07,0.0,2016-01-02,0
2016-01-02 06:00:00,335.0,461.89,0.0,2016-01-02,0
2016-01-02 07:00:00,335.0,469.09,0.0,2016-01-02,0
2016-01-02 08:00:00,335.0,626.2,0.0,2016-01-02,0
2016-01-02 09:00:00,335.0,595.69,0.0,2016-01-02,0
2016-01-02 10:00:00,335.0,562.57,0.0,2016-01-02,0
2016-01-02 11:00:00,335.0,523.85,0.0,2016-01-02,0
2016-01-02 12:00:00,335.0,514.54,0.0,2016-01-02,0
2016-01-02 13:00:00,335.0,518.12,0.0,2016-01-02,0
2016-01-02 14:00:00,335.0,543.85,0.0,2016-01-02,0
2016-01-02 15:00:00,335.0,573.23,0.0,2016-01-02,0
2016-01-02 16:00:00,335.0,598.52,0.0,2016-01-02,0
2016-01-02 17:00:00,335.0,611.82,0.0,2016-01-02,0
2016-01-02 18:00:00,335.0,457.18,0.0,2016-01-02,0
2016-01-02 19:00:00,335.0,454.57,0.0,2016-01-02,0
2016-01-02 20:00:00,335.0,443.86,0.0,2016-01-02,0
2016-01-02 21:00:00,335.0,447.59,0.0,2016-01-02,0
2016-01-02 22:00:00,335.0,448.12,0.0,2016-01-02,0
2016-01-02 23:00:00,335.0,418.47,0.0,2016-01-02,0
2016-01-03 00:00:00,335.0,401.01,0.0,2016-01-03,0
2016-01-03 01:00:00,335.0,395.64,0.0,2016-01-03,0
2016-01-03 02:00:00,335.0,398.69,0.0,2016-01-03,0
2016-01-03 03:00:00,335.0,401.38,0.0,2016-01-03,0
2016-01-03 04:00:00,335.0,408.28,0.0,2016-01-03,0
2016-01-03 05:00:00,335.0,435.79,0.0,2016-01-03,0
2016-01-03 06:00:00,335.0,440.03,0.0,2016-01-03,0
2016-01-03 07:00:00,335.0,442.98,0.0,2016-01-03,0
2016-01-03 08:00:00,335.0,580.24,0.0,2016-01-03,0
2016-01-03 09:00:00,335.0,579.63,0.0,2016-01-03,0
2016-01-03 10:00:00,335.0,525.48,0.0,2016-01-03,0
2016-01-03 11:00:00,335.0,490.73,0.0,2016-01-03,0
2016-01-03 12:00:00,335.0,492.12,0.0,2016-01-03,0
2016-01-03 13:00:00,335.0,496.24,0.0,2016-01-03,0
2016-01-03 14:00:00,335.0,516.58,0.0,2016-01-03,0
2016-01-03 15:00:00,335.0,521.27,0.0,2016-01-03,0
2016-01-03 16:00:00,335.0,569.94,0.0,2016-01-03,0
2016-01-03 17:00:00,335.0,589.96,0.0,2016-01-03,0
2016-01-03 18:00:00,335.0,455.31,0.0,2016-01-03,0
2016-01-03 19:00:00,335.0,437.04,0.0,2016-01-03,0
2016-01-03 20:00:00,335.0,437.83,0.0,2016-01-03,0
2016-01-03 21:00:00,335.0,433.32,0.0,2016-01-03,0
2016-01-03 22:00:00,335.0,436.95,0.0,2016-01-03,0
2016-01-03 23:00:00,335.0,423.2,0.0,2016-01-03,0
2016-01-04 00:00:00,335.0,415.18,0.0,2016-01-04,0
2016-01-04 01:00:00,335.0,385.03,0.0,2016-01-04,0
2016-01-04 02:00:00,335.0,408.21,0.0,2016-01-04,0
2016-01-04 03:00:00,335.0,412.1,0.0,2016-01-04,0
2016-01-04 04:00:00,335.0,505.03,0.0,2016-01-04,0
2016-01-04 05:00:00,335.0,565.56,0.0,2016-01-04,0
2016-01-04 06:00:00,335.0,619.28,0.0,2016-01-04,0
2016-01-04 07:00:00,335.0,629.19,0.0,2016-01-04,0
2016-01-04 08:00:00,335.0,682.15,0.0,2016-01-04,0
2016-01-04 09:00:00,335.0,701.28,0.0,2016-01-04,0
2016-01-04 10:00:00,335.0,660.77,0.0,2016-01-04,0
2016-01-04 11:00:00,335.0,679.54,0.0,2016-01-04,0
2016-01-04 12:00:00,335.0,648.66,0.0,2016-01-04,0
2016-01-04 13:00:00,335.0,649.22,0.0,2016-01-04,0
2016-01-04 14:00:00,335.0,647.76,0.0,2016-01-04,0
2016-01-04 15:00:00,335.0,676.06,0.0,2016-01-04,0
2016-01-04 16:00:00,335.0,699.24,0.0,2016-01-04,0
2016-01-04 17:00:00,335.0,690.72,0.0,2016-01-04,0
2016-01-04 18:00:00,335.0,699.9,0.0,2016-01-04,0
2016-01-04 19:00:00,335.0,692.41,0.0,2016-01-04,0
2016-01-04 20:00:00,335.0,523.1,0.0,2016-01-04,0
2016-01-04 21:00:00,335.0,521.97,0.0,2016-01-04,0
2016-01-04 22:00:00,335.0,519.14,0.0,2016-01-04,0
2016-01-04 23:00:00,335.0,503.1,0.0,2016-01-04,0
2016-01-05 00:00:00,335.0,490.61,0.0,2016-01-05,0
2016-01-05 01:00:00,335.0,478.84,0.0,2016-01-05,0
2016-01-05 02:00:00,335.0,502.93,0.0,2016-01-05,0
2016-01-05 03:00:00,335.0,521.84,0.0,2016-01-05,0
2016-01-05 04:00:00,335.0,535.57,0.0,2016-01-05,0
2016-01-05 05:00:00,335.0,753.16,0.0,2016-01-05,0
2016-01-05 06:00:00,335.0,765.53,0.0,2016-01-05,0
2016-01-05 07:00:00,335.0,803.06,0.0,2016-01-05,0
2016-01-05 08:00:00,335.0,856.88,0.0,2016-01-05,0
2016-01-05 09:00:00,335.0,863.89,0.0,2016-01-05,0
2016-01-05 10:00:00,335.0,806.57,0.0,2016-01-05,0
2016-01-05 11:00:00,335.0,757.52,0.0,2016-01-05,0
2016-01-05 12:00:00,335.0,743.62,0.0,2016-01-05,0
2016-01-05 13:00:00,335.0,749.63,0.0,2016-01-05,0
2016-01-05 14:00:00,335.0,742.49,0.0,2016-01-05,0
2016-01-05 15:00:00,335.0,750.91,0.0,2016-01-05,0
2016-01-05 16:00:00,335.0,790.52,0.0,2016-01-05,0
2016-01-05 17:00:00,335.0,791.87,0.0,2016-01-05,0
2016-01-05 18:00:00,335.0,779.77,0.0,2016-01-05,0
2016-01-05 19:00:00,335.0,761.18,0.0,2016-01-05,0
2016-01-05 20:00:00,335.0,569.47,0.0,2016-01-05,0
2016-01-05 21:00:00,335.0,559.31,0.0,2016-01-05,0
2016-01-05 22:00:00,335.0,558.04,0.0,2016-01-05,0
2016-01-05 23:00:00,335.0,532.67,0.0,2016-01-05,0
2016-01-06 00:00:00,335.0,519.79,0.0,2016-01-06,0
2016-01-06 01:00:00,335.0,464.77,0.0,2016-01-06,0
2016-01-06 02:00:00,335.0,515.48,0.0,2016-01-06,0
2016-01-06 03:00:00,335.0,517.52,0.0,2016-01-06,0
2016-01-06 04:00:00,335.0,529.45,0.0,2016-01-06,0
2016-01-06 05:00:00,335.0,763.57,0.0,2016-01-06,0
2016-01-06 06:00:00,335.0,761.34,0.0,2016-01-06,0
2016-01-06 07:00:00,335.0,761.6,0.0,2016-01-06,0
2016-01-06 08:00:00,335.0,822.81,0.0,2016-01-06,0
2016-01-06 09:00:00,335.0,861.7,0.0,2016-01-06,0
2016-01-06 10:00:00,335.0,812.4,0.0,2016-01-06,0
2016-01-06 11:00:00,335.0,750.29,0.0,2016-01-06,0
2016-01-06 12:00:00,335.0,737.49,0.0,2016-01-06,0
2016-01-06 13:00:00,335.0,747.86,0.0,2016-01-06,0
2016-01-06 14:00:00,335.0,753.39,0.0,2016-01-06,0
2016-01-06 15:00:00,335.0,766.48,0.0,2016-01-06,0
2016-01-06 16:00:00,335.0,785.8,0.0,2016-01-06,0
2016-01-06 17:00:00,335.0,795.47,0.0,2016-01-06,0
2016-01-06 18:00:00,335.0,781.19,0.0,2016-01-06,0
2016-01-06 19:00:00,335.0,765.67,0.0,2016-01-06,0
2016-01-06 20:00:00,335.0,588.8,0.0,2016-01-06,0
2016-01-06 21:00:00,335.0,543.07,0.0,2016-01-06,0
2016-01-06 22:00:00,335.0,542.07,0.0,2016-01-06,0
2016-01-06 23:00:00,335.0,521.71,0.0,2016-01-06,0
2016-01-07 00:00:00,335.0,520.55,0.0,2016-01-07,0
2016-01-07 01:00:00,335.0,449.2,0.0,2016-01-07,0
2016-01-07 02:00:00,335.0,488.97,0.0,2016-01-07,0
2016-01-07 03:00:00,335.0,500.42,0.0,2016-01-07,0
2016-01-07 04:00:00,335.0,505.32,0.0,2016-01-07,0
2016-01-07 05:00:00,335.0,720.85,0.0,2016-01-07,0
2016-01-07 06:00:00,335.0,714.49,0.0,2016-01-07,0
2016-01-07 07:00:00,335.0,762.43,0.0,2016-01-07,0
2016-01-07 08:00:00,335.0,805.06,0.0,2016-01-07,0
2016-01-07 09:00:00,335.0,834.89,0.0,2016-01-07,0
2016-01-07 10:00:00,335.0,819.01,0.0,2016-01-07,0
2016-01-07 11:00:00,335.0,790.56,0.0,2016-01-07,0
2016-01-07 12:00:00,335.0,774.42,0.0,2016-01-07,0
2016-01-07 13:00:00,335.0,770.78,0.0,2016-01-07,0
2016-01-07 14:00:00,335.0,760.99,0.0,2016-01-07,0
2016-01-07 15:00:00,335.0,749.13,0.0,2016-01-07,0
2016-01-07 16:00:00,335.0,743.74,0.0,2016-01-07,0
2016-01-07 17:00:00,335.0,735.83,0.0,2016-01-07,0
2016-01-07 18:00:00,335.0,730.45,0.0,2016-01-07,0
2016-01-07 19:00:00,335.0,707.72,0.0,2016-01-07,0
2016-01-07 20:00:00,335.0,536.69,0.0,2016-01-07,0
2016-01-07 21:00:00,335.0,520.93,0.0,2016-01-07,0
2016-01-07 22:00:00,335.0,514.63,0.0,2016-01-07,0
2016-01-07 23:00:00,335.0,485.98,0.0,2016-01-07,0
2016-01-08 00:00:00,335.0,473.14,0.0,2016-01-08,0
2016-01-08 01:00:00,335.0,479.48,0.0,2016-01-08,0
2016-01-08 02:00:00,335.0,474.24,0.0,2016-01-08,0
2016-01-08 03:00:00,335.0,472.41,0.0,2016-01-08,0
2016-01-08 04:00:00,335.0,476.57,0.0,2016-01-08,0
2016-01-08 05:00:00,335.0,652.67,0.0,2016-01-08,0
2016-01-08 06:00:00,335.0,664.77,0.0,2016-01-08,0
2016-01-08 07:00:00,335.0,699.73,0.0,2016-01-08,0
