building_id timestamp meter_reading anomaly
1074 "2016-01-01 00:00:00" 39.249 0
1074 "2016-01-01 01:00:00" 39.249 0
1074 "2016-01-01 02:00:00" 37.862 0
1074 "2016-01-01 03:00:00" 35.834 0
1074 "2016-01-01 04:00:00" 35.495 0
1074 "2016-01-01 05:00:00" 35.477 0
1074 "2016-01-01 06:00:00" 38.05 0
1074 "2016-01-01 07:00:00" 43.351 0
1074 "2016-01-01 08:00:00" 43.266 0
1074 "2016-01-01 09:00:00" 39.869 0
1074 "2016-01-01 10:00:00" 39.439 0
1074 "2016-01-01 11:00:00" 39.825 0
1074 "2016-01-01 12:00:00" 39.937 0
1074 "2016-01-01 13:00:00" 40.219 0
1074 "2016-01-01 14:00:00" 40.452 0
1074 "2016-01-01 15:00:00" 40.637 0
1074 "2016-01-01 16:00:00" 39.684 0
1074 "2016-01-01 17:00:00" 39.331 0
1074 "2016-01-01 18:00:00" 40.916 0
1074 "2016-01-01 19:00:00" 38.599 0
1074 "2016-01-01 20:00:00" 35.883 0
1074 "2016-01-01 21:00:00" 35.254 0
1074 "2016-01-01 22:00:00" 35.232 0
1074 "2016-01-01 23:00:00" 35.977 0
1074 "2016-01-02 00:00:00" 37.891 0
1074 "2016-01-02 01:00:00" 38.715 0
1074 "2016-01-02 02:00:00" 37.881 0
1074 "2016-01-02 03:00:00" 35.636 0
1074 "2016-01-02 04:00:00" 35.15 0
1074 "2016-01-02 05:00:00" 35.228 0
1074 "2016-01-02 06:00:00" 38.335 0
1074 "2016-01-02 07:00:00" 38.108 0
1074 "2016-01-02 08:00:00" 37.199 0
1074 "2016-01-02 09:00:00" 33.66 0
1074 "2016-01-02 10:00:00" 33.486 0
1074 "2016-01-02 11:00:00" 33.541 0
1074 "2016-01-02 12:00:00" 35.246 0
1074 "2016-01-02 13:00:00" 35.391 0
1074 "2016-01-02 14:00:00" 33.804 0
1074 "2016-01-02 15:00:00" 33.488 0
1074 "2016-01-02 16:00:00" 33.337 0
1074 "2016-01-02 17:00:00" 33.36 0
1074 "2016-01-02 18:00:00" 35.794 0
1074 "2016-01-02 19:00:00" 35.48 0
1074 "2016-01-02 20:00:00" 35.896 0
1074 "2016-01-02 21:00:00" 35.491 0
1074 "2016-01-02 22:00:00" 35.685 0
1074 "2016-01-02 23:00:00" 35.838 0
1074 "2016-01-03 00:00:00" 36.302 0
1074 "2016-01-03 01:00:00" 37.211 0
1074 "2016-01-03 02:00:00" 36.843 0
1074 "2016-01-03 03:00:00" 35.581 0
1074 "2016-01-03 04:00:00" 35.2 0
1074 "2016-01-03 05:00:00" 35.216 0
1074 "2016-01-03 06:00:00" 36.727 0
1074 "2016-01-03 07:00:00" 36.627 0
1074 "2016-01-03 08:00:00" 36.11 0
1074 "2016-01-03 09:00:00" 34.118 0
1074 "2016-01-03 10:00:00" 33.483 0
1074 "2016-01-03 11:00:00" 33.351 0
1074 "2016-01-03 12:00:00" 33.589 0
1074 "2016-01-03 13:00:00" 33.569 0
1074 "2016-01-03 14:00:00" 33.563 0
1074 "2016-01-03 15:00:00" 33.3 0
1074 "2016-01-03 16:00:00" 33.41 0
1074 "2016-01-03 17:00:00" 33.565 0
1074 "2016-01-03 18:00:00" 35.157 0
1074 "2016-01-03 19:00:00" 35.253 0
1074 "2016-01-03 20:00:00" 35.263 0
1074 "2016-01-03 21:00:00" 35.875 0
1074 "2016-01-03 22:00:00" 35.936 0
1074 "2016-01-03 23:00:00" 35.839 0
1074 "2016-01-04 00:00:00" 36.769 0
1074 "2016-01-04 01:00:00" 37.15 0
1074 "2016-01-04 02:00:00" 36.785 0
1074 "2016-01-04 03:00:00" 35.803 0
1074 "2016-01-04 04:00:00" 35.596 0
1074 "2016-01-04 05:00:00" 35.439 0
1074 "2016-01-04 06:00:00" 41.893 0
1074 "2016-01-04 07:00:00" 63.35 0
1074 "2016-01-04 08:00:00" 64.707 0
1074 "2016-01-04 09:00:00" 75.835 0
1074 "2016-01-04 10:00:00" 88.608 0
1074 "2016-01-04 11:00:00" 90.278 0
1074 "2016-01-04 12:00:00" 92.292 0
1074 "2016-01-04 13:00:00" 94.876 0
1074 "2016-01-04 14:00:00" 92.427 0
1074 "2016-01-04 15:00:00" 93.793 0
1074 "2016-01-04 16:00:00" 91.671 0
1074 "2016-01-04 17:00:00" 81.7 0
1074 "2016-01-04 18:00:00" 67.81 0
1074 "2016-01-04 19:00:00" 58.496 0
1074 "2016-01-04 20:00:00" 40.811 0
1074 "2016-01-04 21:00:00" 38.178 0
1074 "2016-01-04 22:00:00" 38.056 0
1074 "2016-01-04 23:00:00" 38.329 0
1074 "2016-01-05 00:00:00" 40.295 0
1074 "2016-01-05 01:00:00" 40.957 0
1074 "2016-01-05 02:00:00" 39.901 0
1074 "2016-01-05 03:00:00" 37.88 0
1074 "2016-01-05 04:00:00" 37.515 0
1074 "2016-01-05 05:00:00" 37.594 0
1074 "2016-01-05 06:00:00" 41.476 0
1074 "2016-01-05 07:00:00" 65.563 0
1074 "2016-01-05 08:00:00" 70.278 0
1074 "2016-01-05 09:00:00" 80.474 0
1074 "2016-01-05 10:00:00" 95.584 0
1074 "2016-01-05 11:00:00" 98.248 0
1074 "2016-01-05 12:00:00" 101.584 0
1074 "2016-01-05 13:00:00" 102.111 0
1074 "2016-01-05 14:00:00" 102.584 0
1074 "2016-01-05 15:00:00" 98.794 0
1074 "2016-01-05 16:00:00" 96.633 0
1074 "2016-01-05 17:00:00" 89.279 0
1074 "2016-01-05 18:00:00" 70.698 0
1074 "2016-01-05 19:00:00" 59.16 0
1074 "2016-01-05 20:00:00" 41.736 0
1074 "2016-01-05 21:00:00" 39.572 0
1074 "2016-01-05 22:00:00" 39.707 0
1074 "2016-01-05 23:00:00" 39.801 0
1074 "2016-01-06 00:00:00" 41.413 0
1074 "2016-01-06 01:00:00" 42.075 0
1074 "2016-01-06 02:00:00" 41.193 0
1074 "2016-01-06 03:00:00" 39.687 0
1074 "2016-01-06 04:00:00" 39.493 0
1074 "2016-01-06 05:00:00" 39.359 0
1074 "2016-01-06 06:00:00" 42.542 0
1074 "2016-01-06 07:00:00" 66.256 0
1074 "2016-01-06 08:00:00" 72.011 0
1074 "2016-01-06 09:00:00" 80.586 0
1074 "2016-01-06 10:00:00" 93.907 0
1074 "2016-01-06 11:00:00" 95.623 0
