building_id timestamp meter_reading anomaly
1074 "2016-01-31 19:00:00" 70.332 1
1074 "2016-01-31 20:00:00" 71.223 1
1074 "2016-01-31 21:00:00" 77.144 1
1074 "2016-01-31 22:00:00" 73.274 1
1074 "2016-01-31 23:00:00" 70.563 1
1074 "2016-02-01 00:00:00" 71.831 1
1074 "2016-02-01 01:00:00" 68.149 1
1074 "2016-02-01 02:00:00" 64.879 1
1074 "2016-02-01 03:00:00" 61.187 1
1074 "2016-02-01 04:00:00" 59.454 1
1074 "2016-02-01 05:00:00" 57.716 1
1074 "2016-02-01 06:00:00" 71.19 1
1074 "2016-02-01 07:00:00" 67.173 1
1074 "2016-02-01 08:00:00" 68.518 1
1074 "2016-02-01 21:00:00" 67.154 1
1074 "2016-02-01 22:00:00" 61.965 1
1074 "2016-02-01 23:00:00" 62.042 1
1074 "2016-02-02 00:00:00" 64.201 1
1074 "2016-02-02 01:00:00" 66.049 1
1074 "2016-02-02 02:00:00" 60.88 1
1074 "2016-02-02 03:00:00" 55.999 1
1074 "2016-02-02 04:00:00" 54.195 1
1074 "2016-02-02 05:00:00" 54.292 1
1074 "2016-02-02 06:00:00" 62.03 1
1074 "2016-02-02 07:00:00" 77.868 1
1074 "2016-03-13 01:00:00" 39.484 1
1074 "2016-03-13 02:00:00" 18.508 1
1074 "2016-03-13 03:00:00" 18.508 1
1074 "2016-03-13 04:00:00" 32.303 1
1074 "2016-03-18 07:00:00" 58.207 1
1074 "2016-03-18 08:00:00" 56.524 1
1074 "2016-03-18 09:00:00" 52.39 1
1074 "2016-03-18 10:00:00" 51.92 1
1074 "2016-03-18 11:00:00" 50.594 1
1074 "2016-03-18 12:00:00" 51.017 1
1074 "2016-03-18 13:00:00" 50.896 1
1074 "2016-03-18 14:00:00" 50.907 1
1074 "2016-03-18 15:00:00" 50.373 1
1074 "2016-03-18 16:00:00" 50.255 1
1074 "2016-03-18 17:00:00" 49.823 1
1074 "2016-03-18 18:00:00" 45.832 1
1074 "2016-05-07 06:00:00" 39.021 1
1074 "2016-05-07 07:00:00" 55.128 1
1074 "2016-05-07 08:00:00" 45.222 1
1074 "2016-05-07 09:00:00" 43.102 1
1074 "2016-05-07 10:00:00" 43.08 1
1074 "2016-05-07 11:00:00" 41.465 1
1074 "2016-05-07 12:00:00" 43.576 1
1074 "2016-05-07 13:00:00" 46.714 1
1074 "2016-05-07 14:00:00" 46.776 1
1074 "2016-05-07 15:00:00" 45.701 1
1074 "2016-05-07 16:00:00" 43.829 1
1074 "2016-05-07 17:00:00" 44.66 1
1074 "2016-05-07 18:00:00" 43.597 1
1074 "2016-05-07 19:00:00" 43.31 1
1074 "2016-05-07 20:00:00" 42.584 1
1074 "2016-05-07 21:00:00" 42.396 1
1074 "2016-05-07 22:00:00" 42.088 1
1074 "2016-05-07 23:00:00" 35.784 1
1074 "2016-05-14 06:00:00" 37.632 1
1074 "2016-05-14 07:00:00" 46.313 1
1074 "2016-05-14 08:00:00" 45.59 1
1074 "2016-05-14 09:00:00" 46.715 1
1074 "2016-05-14 10:00:00" 44.364 1
1074 "2016-05-14 11:00:00" 44.317 1
1074 "2016-05-14 12:00:00" 51.801 1
1074 "2016-05-14 13:00:00" 46.202 1
1074 "2016-05-14 14:00:00" 48.153 1
1074 "2016-05-14 15:00:00" 43.598 1
1074 "2016-05-14 16:00:00" 44.899 1
1074 "2016-05-14 17:00:00" 48.511 1
1074 "2016-05-14 18:00:00" 44.988 1
1074 "2016-05-14 19:00:00" 44.838 1
1074 "2016-05-14 20:00:00" 47.997 1
1074 "2016-05-14 21:00:00" 50.878 1
1074 "2016-05-14 22:00:00" 52.643 1
1074 "2016-05-14 23:00:00" 38.849 1
1074 "2016-07-04 05:00:00" 30.844 1
1074 "2016-07-04 06:00:00" 45.029 1
1074 "2016-07-04 07:00:00" 49.892 1
1074 "2016-07-04 08:00:00" 44.141 1
1074 "2016-07-04 09:00:00" 38.377 1
1074 "2016-07-04 10:00:00" 38.331 1
1074 "2016-07-04 11:00:00" 37.695 1
1074 "2016-07-04 12:00:00" 37.091 1
1074 "2016-07-04 13:00:00" 36.968 1
1074 "2016-07-04 14:00:00" 37.26 1
1074 "2016-07-04 15:00:00" 37.244 1
1074 "2016-07-04 16:00:00" 37.141 1
1074 "2016-07-04 17:00:00" 37.093 1
1074 "2016-07-04 18:00:00" 37.215 1
1074 "2016-07-04 19:00:00" 33.762 1
1074 "2016-07-04 20:00:00" 28.741 1
1074 "2016-07-23 08:00:00" 48.212 1
1074 "2016-07-23 09:00:00" 57.898 1
1074 "2016-07-23 10:00:00" 58.367 1
1074 "2016-07-23 11:00:00" 62.246 1
1074 "2016-07-23 12:00:00" 65.283 1
1074 "2016-07-23 13:00:00" 69.355 1
1074 "2016-07-23 14:00:00" 70.044 1
1074 "2016-07-23 15:00:00" 70.797 1
1074 "2016-07-23 16:00:00" 66.926 1
1074 "2016-07-23 17:00:00" 61.418 1
1074 "2016-07-23 18:00:00" 62.112 1
1074 "2016-07-23 19:00:00" 62.564 1
1074 "2016-07-23 20:00:00" 63.424 1
1074 "2016-07-23 21:00:00" 61.626 1
1074 "2016-07-23 22:00:00" 49.952 1
1074 "2016-07-23 23:00:00" 47.606 1
1074 "2016-09-17 07:00:00" 39.827 1
1074 "2016-09-17 08:00:00" 41.202 1
1074 "2016-09-17 09:00:00" 43.872 1
1074 "2016-09-17 10:00:00" 51.622 1
1074 "2016-09-17 11:00:00" 66.632 1
1074 "2016-09-17 12:00:00" 63.487 1
1074 "2016-09-17 13:00:00" 58.906 1
1074 "2016-09-17 14:00:00" 57.36 1
1074 "2016-09-17 15:00:00" 55.922 1
1074 "2016-09-17 16:00:00" 56.054 1
1074 "2016-09-17 17:00:00" 55.74 1
1074 "2016-09-17 18:00:00" 47.633 1
1074 "2016-09-17 19:00:00" 36.764 1
1074 "2016-09-17 20:00:00" 37.982 1
1074 "2016-09-18 07:00:00" 39.275 1
1074 "2016-09-18 08:00:00" 55.316 1
1074 "2016-09-18 09:00:00" 57.127 1
1074 "2016-09-18 10:00:00" 54.213 1
1074 "2016-09-18 11:00:00" 54.873 1
1074 "2016-09-18 12:00:00" 53.97 1
1074 "2016-09-18 13:00:00" 55.091 1
1074 "2016-09-18 14:00:00" 54.882 1
1074 "2016-09-18 15:00:00" 55.773 1
1074 "2016-09-18 16:00:00" 58.263 1
1074 "2016-09-18 17:00:00" 55.634 1
1074 "2016-09-18 18:00:00" 44.55 1
1074 "2016-09-18 19:00:00" 36.252 1
1074 "2016-09-18 20:00:00" 38.095 1
1074 "2016-09-24 07:00:00" 39.141 1
1074 "2016-09-24 08:00:00" 54.772 1
1074 "2016-09-24 09:00:00" 56.609 1
1074 "2016-09-24 10:00:00" 54.577 1
1074 "2016-09-24 11:00:00" 54.127 1
1074 "2016-09-24 12:00:00" 53.74 1
1074 "2016-09-24 13:00:00" 52.992 1
1074 "2016-09-24 14:00:00" 53.525 1
1074 "2016-09-24 15:00:00" 53.36 1
