timestamp,building_id,meter_reading,anomaly,date,gap_id
2016-01-01 00:00:00,254,115.44,0.0,2016-01-01,0
2016-01-01 01:00:00,254,113.05,0.0,2016-01-01,0
2016-01-01 02:00:00,254,112.45,0.0,2016-01-01,0
2016-01-01 03:00:00,254,112.91,0.0,2016-01-01,0
2016-01-01 04:00:00,254,112.61,0.0,2016-01-01,0
2016-01-01 05:00:00,254,129.77,0.0,2016-01-01,0
2016-01-01 06:00:00,254,126.32,0.0,2016-01-01,0
2016-01-01 07:00:00,254,127.74,0.0,2016-01-01,0
2016-01-01 08:00:00,254,122.8,0.0,2016-01-01,0
2016-01-01 09:00:00,254,123.06,0.0,2016-01-01,0
2016-01-01 10:00:00,254,133.53,0.0,2016-01-01,0
2016-01-01 11:00:00,254,166.94,0.0,2016-01-01,0
2016-01-01 12:00:00,254,192.15,0.0,2016-01-01,0
2016-01-01 13:00:00,254,193.88,0.0,2016-01-01,0
2016-01-01 14:00:00,254,192.76,0.0,2016-01-01,0
2016-01-01 15:00:00,254,189.18,0.0,2016-01-01,0
2016-01-01 16:00:00,254,165.59,0.0,2016-01-01,0
2016-01-01 17:00:00,254,150.2,0.0,2016-01-01,0
2016-01-01 18:00:00,254,152.1,0.0,2016-01-01,0
2016-01-01 19:00:00,254,149.09,0.0,2016-01-01,0
2016-01-01 20:00:00,254,148.59,0.0,2016-01-01,0
2016-01-01 21:00:00,254,149.54,0.0,2016-01-01,0
2016-01-01 22:00:00,254,149.77,0.0,2016-01-01,0
2016-01-01 23:00:00,254,123.39,0.0,2016-01-01,0
2016-01-02 00:00:00,254,115.2,0.0,2016-01-02,0
2016-01-02 01:00:00,254,112.37,0.0,2016-01-02,0
2016-01-02 02:00:00,254,112.26,0.0,2016-01-02,0
2016-01-02 03:00:00,254,126.99,0.0,2016-01-02,0
2016-01-02 04:00:00,254,131.32,0.0,2016-01-02,0
2016-01-02 05:00:00,254,132.18,0.0,2016-01-02,0
2016-01-02 06:00:00,254,128.17,0.0,2016-01-02,0
